scenario,scenario_type,case_key,case_name,trades,win_rate,expected_return,total_return_pct,max_drawdown_pct,avg_holding_days,tp_count,sl_count,timeout_count,top20_win_rate,prob65_win_rate,avg_peak_profit_pct,avg_trade_drawdown_pct
2022_rate_hike_bear,bear,combo_position_limited__ma5__margin_le10,保有数制限 x 5日MA割れ x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__ma5__margin_le20,保有数制限 x 5日MA割れ x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__ma5__margin_le5,保有数制限 x 5日MA割れ x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__ma5__short_pressure,保有数制限 x 5日MA割れ x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__pullback2,保有数制限 x 反落-2%,1031,42.1,0.434,-2.106,-21.873,4.34,316,586,129,46.6,46.8,5.697,-3.892
2022_rate_hike_bear,bear,combo_position_limited__pullback2__margin_le10,保有数制限 x 反落-2% x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__pullback2__margin_le20,保有数制限 x 反落-2% x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__pullback2__margin_le5,保有数制限 x 反落-2% x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__pullback2__short_pressure,保有数制限 x 反落-2% x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__rsi70,保有数制限 x RSI70反落,1113,43.2,0.324,-7.774,-25.374,3.69,479,630,4,47.7,48.1,5.208,-3.864
2022_rate_hike_bear,bear,combo_position_limited__rsi70__margin_le10,保有数制限 x RSI70反落 x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__rsi70__margin_le20,保有数制限 x RSI70反落 x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__rsi70__margin_le5,保有数制限 x RSI70反落 x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__rsi70__short_pressure,保有数制限 x RSI70反落 x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__trailing3,保有数制限 x トレーリング3%,1199,38.4,-0.492,-48.377,-48.436,1.45,461,336,0,43.9,43.1,2.831,-2.584
2022_rate_hike_bear,bear,combo_position_limited__trailing3__margin_le10,保有数制限 x トレーリング3% x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__trailing3__margin_le20,保有数制限 x トレーリング3% x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__trailing3__margin_le5,保有数制限 x トレーリング3% x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__trailing3__short_pressure,保有数制限 x トレーリング3% x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__trailing5,保有数制限 x トレーリング5%,1167,32.6,-0.768,-42.671,-49.23,3.01,359,487,21,39.9,37.4,4.18,-3.312
2022_rate_hike_bear,bear,combo_position_limited__trailing5__margin_le10,保有数制限 x トレーリング5% x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__trailing5__margin_le20,保有数制限 x トレーリング5% x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__trailing5__margin_le5,保有数制限 x トレーリング5% x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_position_limited__trailing5__short_pressure,保有数制限 x トレーリング5% x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__atr15,地合い厳格化 x ATR 1.5倍,855,32.4,-0.308,-17.631,-24.554,4.17,277,401,0,36.3,35.2,5.409,-3.609
2022_rate_hike_bear,bear,combo_regime_strict__atr15__margin_le10,地合い厳格化 x ATR 1.5倍 x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__atr15__margin_le20,地合い厳格化 x ATR 1.5倍 x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__atr15__margin_le5,地合い厳格化 x ATR 1.5倍 x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__atr15__short_pressure,地合い厳格化 x ATR 1.5倍 x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__fixed10,地合い厳格化 x 固定10%,834,38.0,0.641,5.121,-13.772,4.59,205,488,141,41.6,40.8,5.323,-3.879
2022_rate_hike_bear,bear,combo_regime_strict__fixed10__margin_le10,地合い厳格化 x 固定10% x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__fixed10__margin_le20,地合い厳格化 x 固定10% x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__fixed10__margin_le5,地合い厳格化 x 固定10% x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__fixed10__short_pressure,地合い厳格化 x 固定10% x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__fixed6,地合い厳格化 x 固定6%,922,44.0,0.133,-0.166,-11.563,2.71,303,456,163,42.4,45.4,3.846,-3.472
2022_rate_hike_bear,bear,combo_regime_strict__fixed6__margin_le10,地合い厳格化 x 固定6% x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__fixed6__margin_le20,地合い厳格化 x 固定6% x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__fixed6__margin_le5,地合い厳格化 x 固定6% x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__fixed6__short_pressure,地合い厳格化 x 固定6% x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__fixed7,地合い厳格化 x 固定7%,874,41.2,0.342,0.674,-11.112,3.71,308,492,74,43.1,44.5,4.528,-3.715
2022_rate_hike_bear,bear,combo_regime_strict__fixed7__margin_le10,地合い厳格化 x 固定7% x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__fixed7__margin_le20,地合い厳格化 x 固定7% x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__fixed7__margin_le5,地合い厳格化 x 固定7% x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__fixed7__short_pressure,地合い厳格化 x 固定7% x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__ma5,地合い厳格化 x 5日MA割れ,821,40.7,0.021,-10.801,-16.422,4.71,324,484,13,42.7,43.7,5.637,-3.962
2022_rate_hike_bear,bear,combo_regime_strict__ma5__margin_le10,地合い厳格化 x 5日MA割れ x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__ma5__margin_le20,地合い厳格化 x 5日MA割れ x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__ma5__margin_le5,地合い厳格化 x 5日MA割れ x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__ma5__short_pressure,地合い厳格化 x 5日MA割れ x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__pullback2,地合い厳格化 x 反落-2%,828,41.1,0.13,-3.703,-15.312,4.46,241,471,116,43.6,43.6,5.359,-3.833
2022_rate_hike_bear,bear,combo_regime_strict__pullback2__margin_le10,地合い厳格化 x 反落-2% x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__pullback2__margin_le20,地合い厳格化 x 反落-2% x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__pullback2__margin_le5,地合い厳格化 x 反落-2% x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__pullback2__short_pressure,地合い厳格化 x 反落-2% x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__rsi70,地合い厳格化 x RSI70反落,867,44.3,0.15,-9.126,-18.608,3.72,382,482,3,44.5,46.5,4.867,-3.737
2022_rate_hike_bear,bear,combo_regime_strict__rsi70__margin_le10,地合い厳格化 x RSI70反落 x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__rsi70__margin_le20,地合い厳格化 x RSI70反落 x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__rsi70__margin_le5,地合い厳格化 x RSI70反落 x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__rsi70__short_pressure,地合い厳格化 x RSI70反落 x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__trailing3,地合い厳格化 x トレーリング3%,997,39.4,-0.426,-44.006,-44.071,1.53,393,269,0,42.7,43.1,2.902,-2.48
2022_rate_hike_bear,bear,combo_regime_strict__trailing3__margin_le10,地合い厳格化 x トレーリング3% x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__trailing3__margin_le20,地合い厳格化 x トレーリング3% x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__trailing3__margin_le5,地合い厳格化 x トレーリング3% x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__trailing3__short_pressure,地合い厳格化 x トレーリング3% x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__trailing5,地合い厳格化 x トレーリング5%,902,34.0,-0.714,-35.443,-35.52,3.27,286,377,22,35.6,36.7,4.227,-3.278
2022_rate_hike_bear,bear,combo_regime_strict__trailing5__margin_le10,地合い厳格化 x トレーリング5% x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__trailing5__margin_le20,地合い厳格化 x トレーリング5% x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__trailing5__margin_le5,地合い厳格化 x トレーリング5% x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_regime_strict__trailing5__short_pressure,地合い厳格化 x トレーリング5% x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__atr15,セクター制限 x ATR 1.5倍,1039,32.2,-0.285,-24.69,-33.051,4.23,335,485,0,37.7,35.2,5.242,-3.591
2022_rate_hike_bear,bear,combo_sector_limited__atr15__margin_le10,セクター制限 x ATR 1.5倍 x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__atr15__margin_le20,セクター制限 x ATR 1.5倍 x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__atr15__margin_le5,セクター制限 x ATR 1.5倍 x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__atr15__short_pressure,セクター制限 x ATR 1.5倍 x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__fixed10,セクター制限 x 固定10%,1000,34.9,0.277,-0.663,-20.331,4.6,223,613,164,36.0,38.3,4.999,-4.025
2022_rate_hike_bear,bear,combo_sector_limited__fixed10__margin_le10,セクター制限 x 固定10% x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__fixed10__margin_le20,セクター制限 x 固定10% x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__fixed10__margin_le5,セクター制限 x 固定10% x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__fixed10__short_pressure,セクター制限 x 固定10% x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__fixed6,セクター制限 x 固定6%,1171,44.6,0.141,3.288,-12.598,2.85,367,562,242,43.2,46.2,3.793,-3.439
2022_rate_hike_bear,bear,combo_sector_limited__fixed6__margin_le10,セクター制限 x 固定6% x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__fixed6__margin_le20,セクター制限 x 固定6% x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__fixed6__margin_le5,セクター制限 x 固定6% x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__fixed6__short_pressure,セクター制限 x 固定6% x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__fixed7,セクター制限 x 固定7%,1075,40.2,0.21,-2.342,-15.751,3.87,361,612,102,40.5,43.6,4.436,-3.751
2022_rate_hike_bear,bear,combo_sector_limited__fixed7__margin_le10,セクター制限 x 固定7% x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__fixed7__margin_le20,セクター制限 x 固定7% x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__fixed7__margin_le5,セクター制限 x 固定7% x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__fixed7__short_pressure,セクター制限 x 固定7% x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__ma5,セクター制限 x 5日MA割れ,990,41.0,-0.051,-10.61,-22.814,4.74,393,581,16,43.4,44.6,5.42,-3.963
2022_rate_hike_bear,bear,combo_sector_limited__ma5__margin_le10,セクター制限 x 5日MA割れ x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__ma5__margin_le20,セクター制限 x 5日MA割れ x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__ma5__margin_le5,セクター制限 x 5日MA割れ x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__ma5__short_pressure,セクター制限 x 5日MA割れ x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__pullback2,セクター制限 x 反落-2%,1001,40.3,0.087,-0.268,-22.074,4.56,282,573,146,41.5,42.9,5.188,-3.88
2022_rate_hike_bear,bear,combo_sector_limited__pullback2__margin_le10,セクター制限 x 反落-2% x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__pullback2__margin_le20,セクター制限 x 反落-2% x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__pullback2__margin_le5,セクター制限 x 反落-2% x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__pullback2__short_pressure,セクター制限 x 反落-2% x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__rsi70,セクター制限 x RSI70反落,1094,44.3,0.128,-1.264,-24.717,3.8,484,606,4,44.5,46.8,4.708,-3.688
2022_rate_hike_bear,bear,combo_sector_limited__rsi70__margin_le10,セクター制限 x RSI70反落 x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__rsi70__margin_le20,セクター制限 x RSI70反落 x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__rsi70__margin_le5,セクター制限 x RSI70反落 x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__rsi70__short_pressure,セクター制限 x RSI70反落 x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__trailing3,セクター制限 x トレーリング3%,1184,38.2,-0.531,-52.066,-52.125,1.65,451,326,1,41.9,44.1,2.789,-2.54
2022_rate_hike_bear,bear,combo_sector_limited__trailing3__margin_le10,セクター制限 x トレーリング3% x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__trailing3__margin_le20,セクター制限 x トレーリング3% x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__trailing3__margin_le5,セクター制限 x トレーリング3% x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__trailing3__short_pressure,セクター制限 x トレーリング3% x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__trailing5,セクター制限 x トレーリング5%,1114,33.4,-0.738,-35.822,-44.924,3.47,341,465,33,36.5,35.5,4.143,-3.317
2022_rate_hike_bear,bear,combo_sector_limited__trailing5__margin_le10,セクター制限 x トレーリング5% x 信用倍率10倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__trailing5__margin_le20,セクター制限 x トレーリング5% x 信用倍率20倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__trailing5__margin_le5,セクター制限 x トレーリング5% x 信用倍率5倍以下,0,,,,,,0,0,0,,,,
2022_rate_hike_bear,bear,combo_sector_limited__trailing5__short_pressure,セクター制限 x トレーリング5% x 売り残比率10%以上,0,,,,,,0,0,0,,,,
2020_covid_crash,panic,combo_ai_top10__atr15,AI上位10件 x ATR 1.5倍,195,29.2,1.108,7.583,-14.174,3.91,57,118,0,23.1,30.0,7.977,-4.571
2020_covid_crash,panic,combo_ai_top10__atr15__margin_le10,AI上位10件 x ATR 1.5倍 x 信用倍率10倍以下,193,29.5,1.251,18.706,-13.428,4.18,56,120,1,18.4,31.7,8.07,-4.485
2020_covid_crash,panic,combo_ai_top10__atr15__margin_le20,AI上位10件 x ATR 1.5倍 x 信用倍率20倍以下,192,30.7,1.543,23.24,-12.569,4.21,58,116,1,18.4,32.7,8.495,-4.485
2020_covid_crash,panic,combo_ai_top10__atr15__margin_le5,AI上位10件 x ATR 1.5倍 x 信用倍率5倍以下,196,29.6,1.19,22.351,-12.506,4.04,57,120,1,23.1,31.2,7.721,-4.446
2020_covid_crash,panic,combo_ai_top10__atr15__short_pressure,AI上位10件 x ATR 1.5倍 x 売り残比率10%以上,193,29.5,1.251,18.706,-13.428,4.18,56,120,1,18.4,31.7,8.07,-4.485
2020_covid_crash,panic,combo_ai_top10__fixed10,AI上位10件 x 固定10%,214,33.2,0.428,3.041,-11.814,2.83,63,142,9,23.8,34.1,5.291,-4.731
2020_covid_crash,panic,combo_ai_top10__fixed10__margin_le10,AI上位10件 x 固定10% x 信用倍率10倍以下,212,36.3,0.904,13.516,-12.017,2.9,69,133,10,23.8,36.9,5.574,-4.434
2020_covid_crash,panic,combo_ai_top10__fixed10__margin_le20,AI上位10件 x 固定10% x 信用倍率20倍以下,214,37.9,1.124,17.349,-10.734,2.86,74,131,9,21.4,38.1,5.773,-4.393
2020_covid_crash,panic,combo_ai_top10__fixed10__margin_le5,AI上位10件 x 固定10% x 信用倍率5倍以下,207,36.2,0.812,13.989,-11.398,2.96,64,130,13,22.0,35.1,5.476,-4.406
2020_covid_crash,panic,combo_ai_top10__fixed10__short_pressure,AI上位10件 x 固定10% x 売り残比率10%以上,212,36.3,0.904,13.516,-12.017,2.9,69,133,10,23.8,36.9,5.574,-4.434
2020_covid_crash,panic,combo_ai_top10__fixed6,AI上位10件 x 固定6%,220,38.6,-0.187,-3.67,-11.283,2.0,78,129,13,29.5,40.7,3.919,-4.18
2020_covid_crash,panic,combo_ai_top10__fixed6__margin_le10,AI上位10件 x 固定6% x 信用倍率10倍以下,218,39.0,-0.146,2.19,-11.889,2.07,76,126,16,25.6,41.1,4.25,-4.0
2020_covid_crash,panic,combo_ai_top10__fixed6__margin_le20,AI上位10件 x 固定6% x 信用倍率20倍以下,219,41.1,0.006,5.416,-10.129,2.03,80,126,13,27.9,43.0,4.349,-4.006
2020_covid_crash,panic,combo_ai_top10__fixed6__margin_le5,AI上位10件 x 固定6% x 信用倍率5倍以下,216,39.4,-0.094,4.428,-9.881,2.1,77,123,16,32.6,40.9,4.197,-3.988
2020_covid_crash,panic,combo_ai_top10__fixed6__short_pressure,AI上位10件 x 固定6% x 売り残比率10%以上,218,39.0,-0.146,2.19,-11.889,2.07,76,126,16,25.6,41.1,4.25,-4.0
2020_covid_crash,panic,combo_ai_top10__fixed7,AI上位10件 x 固定7%,217,36.9,-0.043,-0.982,-11.35,2.41,75,136,6,27.9,38.0,4.466,-4.472
2020_covid_crash,panic,combo_ai_top10__fixed7__margin_le10,AI上位10件 x 固定7% x 信用倍率10倍以下,215,39.1,0.253,7.221,-11.669,2.54,81,129,5,25.6,40.6,4.877,-4.197
2020_covid_crash,panic,combo_ai_top10__fixed7__margin_le20,AI上位10件 x 固定7% x 信用倍率20倍以下,218,40.8,0.447,10.301,-10.388,2.45,86,127,5,27.9,42.1,4.98,-4.126
2020_covid_crash,panic,combo_ai_top10__fixed7__margin_le5,AI上位10件 x 固定7% x 信用倍率5倍以下,212,39.6,0.313,8.807,-10.421,2.55,81,126,5,28.6,39.7,4.783,-4.137
2020_covid_crash,panic,combo_ai_top10__fixed7__short_pressure,AI上位10件 x 固定7% x 売り残比率10%以上,215,39.1,0.253,7.221,-11.669,2.54,81,129,5,25.6,40.6,4.877,-4.197
2020_covid_crash,panic,combo_ai_top10__ma5,AI上位10件 x 5日MA割れ,199,33.7,1.472,11.726,-13.164,3.97,65,131,3,25.6,34.8,8.128,-4.753
2020_covid_crash,panic,combo_ai_top10__ma5__margin_le10,AI上位10件 x 5日MA割れ x 信用倍率10倍以下,199,34.7,1.101,15.287,-13.219,4.01,68,130,1,17.9,34.9,7.843,-4.581
2020_covid_crash,panic,combo_ai_top10__ma5__margin_le20,AI上位10件 x 5日MA割れ x 信用倍率20倍以下,199,35.2,1.293,19.047,-12.312,3.96,69,129,1,17.9,35.1,8.018,-4.576
2020_covid_crash,panic,combo_ai_top10__ma5__margin_le5,AI上位10件 x 5日MA割れ x 信用倍率5倍以下,198,34.8,1.438,21.558,-12.187,4.1,68,129,1,23.1,34.0,7.862,-4.57
2020_covid_crash,panic,combo_ai_top10__ma5__short_pressure,AI上位10件 x 5日MA割れ x 売り残比率10%以上,199,34.7,1.101,15.287,-13.219,4.01,68,130,1,17.9,34.9,7.843,-4.581
2020_covid_crash,panic,combo_ai_top10__pullback2,AI上位10件 x 反落-2%,208,37.0,1.054,9.212,-12.182,3.25,65,130,13,26.8,38.8,6.666,-4.549
2020_covid_crash,panic,combo_ai_top10__pullback2__margin_le10,AI上位10件 x 反落-2% x 信用倍率10倍以下,206,36.4,1.303,12.666,-12.092,3.24,62,129,15,19.5,37.1,6.938,-4.363
2020_covid_crash,panic,combo_ai_top10__pullback2__margin_le20,AI上位10件 x 反落-2% x 信用倍率20倍以下,207,38.2,1.544,17.019,-11.279,3.28,67,126,14,19.5,39.0,7.282,-4.333
2020_covid_crash,panic,combo_ai_top10__pullback2__margin_le5,AI上位10件 x 反落-2% x 信用倍率5倍以下,204,37.3,1.401,17.568,-10.936,3.37,61,126,17,17.5,36.9,6.889,-4.285
2020_covid_crash,panic,combo_ai_top10__pullback2__short_pressure,AI上位10件 x 反落-2% x 売り残比率10%以上,206,36.4,1.303,12.666,-12.092,3.24,62,129,15,19.5,37.1,6.938,-4.363
2020_covid_crash,panic,combo_ai_top10__rsi70,AI上位10件 x RSI70反落,218,36.7,0.984,8.653,-12.971,2.94,80,138,0,23.3,38.3,6.194,-4.563
2020_covid_crash,panic,combo_ai_top10__rsi70__margin_le10,AI上位10件 x RSI70反落 x 信用倍率10倍以下,208,37.5,1.17,12.382,-12.226,3.09,78,130,0,19.5,37.9,6.68,-4.376
2020_covid_crash,panic,combo_ai_top10__rsi70__margin_le20,AI上位10件 x RSI70反落 x 信用倍率20倍以下,210,38.1,1.483,17.276,-11.299,3.1,80,130,0,19.0,38.2,7.036,-4.388
2020_covid_crash,panic,combo_ai_top10__rsi70__margin_le5,AI上位10件 x RSI70反落 x 信用倍率5倍以下,207,38.6,1.474,18.821,-11.049,3.13,80,127,0,19.5,38.0,6.785,-4.32
2020_covid_crash,panic,combo_ai_top10__rsi70__short_pressure,AI上位10件 x RSI70反落 x 売り残比率10%以上,208,37.5,1.17,12.382,-12.226,3.09,78,130,0,19.5,37.9,6.68,-4.376
2020_covid_crash,panic,combo_ai_top10__trailing3,AI上位10件 x トレーリング3%,220,39.5,-0.494,-10.748,-12.147,1.15,87,82,0,47.7,41.8,2.979,-3.068
2020_covid_crash,panic,combo_ai_top10__trailing3__margin_le10,AI上位10件 x トレーリング3% x 信用倍率10倍以下,220,42.7,-0.36,-7.085,-9.662,1.19,94,76,0,54.5,47.3,3.129,-2.82
2020_covid_crash,panic,combo_ai_top10__trailing3__margin_le20,AI上位10件 x トレーリング3% x 信用倍率20倍以下,220,42.7,-0.339,-5.697,-8.827,1.17,94,78,0,54.5,46.4,3.201,-2.865
2020_covid_crash,panic,combo_ai_top10__trailing3__margin_le5,AI上位10件 x トレーリング3% x 信用倍率5倍以下,220,40.9,-0.389,-5.113,-9.349,1.22,90,79,0,52.3,45.7,3.045,-2.951
2020_covid_crash,panic,combo_ai_top10__trailing3__short_pressure,AI上位10件 x トレーリング3% x 売り残比率10%以上,220,42.7,-0.36,-7.085,-9.662,1.19,94,76,0,54.5,47.3,3.129,-2.82
2020_covid_crash,panic,combo_ai_top10__trailing5,AI上位10件 x トレーリング5%,219,30.1,-1.214,-11.726,-16.478,1.88,65,108,1,18.6,31.5,3.741,-3.811
2020_covid_crash,panic,combo_ai_top10__trailing5__margin_le10,AI上位10件 x トレーリング5% x 信用倍率10倍以下,217,33.6,-0.863,-9.613,-13.33,2.04,72,103,1,27.9,35.8,4.174,-3.594
2020_covid_crash,panic,combo_ai_top10__trailing5__margin_le20,AI上位10件 x トレーリング5% x 信用倍率20倍以下,218,33.5,-0.85,-8.361,-12.43,2.0,72,105,1,30.2,36.0,4.229,-3.63
2020_covid_crash,panic,combo_ai_top10__trailing5__margin_le5,AI上位10件 x トレーリング5% x 信用倍率5倍以下,216,34.3,-0.811,-7.467,-10.98,2.05,73,104,1,32.6,34.2,4.107,-3.609
2020_covid_crash,panic,combo_ai_top10__trailing5__short_pressure,AI上位10件 x トレーリング5% x 売り残比率10%以上,217,33.6,-0.863,-9.613,-13.33,2.04,72,103,1,27.9,35.8,4.174,-3.594
