scenario,mix_name,date,daily_return_pct,equity,drawdown_pct,combo_current__pullback2__margin_le20_return_pct,combo_current__ma5__margin_le20_return_pct,combo_current__rsi70__margin_le5_return_pct,combo_current__fixed10_return_pct
2022_rate_hike_bear,pullback2_only,2022-08-04,0.0,100.0,0.0,0.0,0.0,0.0,0.0603
2022_rate_hike_bear,pullback2_only,2022-08-05,0.0,100.0,0.0,0.0,0.0,0.0,-0.0875
2022_rate_hike_bear,pullback2_only,2022-08-06,0.0,100.0,0.0,0.0,0.0,0.0,0.8314
2022_rate_hike_bear,pullback2_only,2022-08-07,0.0,100.0,0.0,0.0,0.0,0.0,0.0607
2022_rate_hike_bear,pullback2_only,2022-08-08,0.0,100.0,0.0,0.0,0.0,0.0,0.0697
2022_rate_hike_bear,pullback2_only,2022-08-09,0.0,100.0,0.0,0.0,0.0,0.0,1.2655
2022_rate_hike_bear,pullback2_only,2022-08-10,0.0,100.0,0.0,0.0,0.0,0.0,-0.3007
2022_rate_hike_bear,pullback2_only,2022-08-11,0.0,100.0,0.0,0.0,0.0,0.0,0.215
2022_rate_hike_bear,pullback2_only,2022-08-12,0.0,100.0,0.0,0.0,0.0,0.0,0.9468
2022_rate_hike_bear,pullback2_only,2022-08-13,0.0,100.0,0.0,0.0,0.0,0.0,-0.0171
2022_rate_hike_bear,pullback2_only,2022-08-14,0.0,100.0,0.0,0.0,0.0,0.0,-0.0231
2022_rate_hike_bear,pullback2_only,2022-08-15,0.0,100.0,0.0,0.0,0.0,0.0,0.893
2022_rate_hike_bear,pullback2_only,2022-08-16,0.0,100.0,0.0,0.0,0.0,0.0,0.2088
2022_rate_hike_bear,pullback2_only,2022-08-17,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,pullback2_only,2022-08-18,0.0,100.0,0.0,0.0,0.0,0.0,0.0035
2022_rate_hike_bear,pullback2_only,2022-08-19,0.0,100.0,0.0,0.0,0.0,0.0,0.613
2022_rate_hike_bear,pullback2_only,2022-08-20,0.0,100.0,0.0,0.0,0.0,0.0,-0.6922
2022_rate_hike_bear,pullback2_only,2022-08-21,0.0,100.0,0.0,0.0,0.0,0.0,-0.1164
2022_rate_hike_bear,pullback2_only,2022-08-22,0.0,100.0,0.0,0.0,0.0,0.0,-0.3966
2022_rate_hike_bear,pullback2_only,2022-08-23,0.0,100.0,0.0,0.0,0.0,0.0,0.3361
2022_rate_hike_bear,pullback2_only,2022-08-24,0.0,100.0,0.0,0.0,0.0,0.0,-0.2499
2022_rate_hike_bear,pullback2_only,2022-08-25,0.0,100.0,0.0,0.0,0.0,0.0,0.9518
2022_rate_hike_bear,pullback2_only,2022-08-26,0.0,100.0,0.0,0.0,0.0,0.0,0.8466
2022_rate_hike_bear,pullback2_only,2022-08-27,0.0,100.0,0.0,0.0,0.0,0.0,-0.0375
2022_rate_hike_bear,pullback2_only,2022-08-28,0.0,100.0,0.0,0.0,0.0,0.0,-0.0057
2022_rate_hike_bear,pullback2_only,2022-08-29,0.0,100.0,0.0,0.0,0.0,0.0,0.2519
2022_rate_hike_bear,pullback2_only,2022-08-30,0.0,100.0,0.0,0.0,0.0,0.0,-0.0168
2022_rate_hike_bear,pullback2_only,2022-08-31,0.0,100.0,0.0,0.0,0.0,0.0,-0.1216
2022_rate_hike_bear,pullback2_only,2022-09-01,0.0,100.0,0.0,0.0,0.0,0.0,-0.3788
2022_rate_hike_bear,pullback2_only,2022-09-02,0.0,100.0,0.0,0.0,0.0,0.0,-0.5248
2022_rate_hike_bear,pullback2_only,2022-09-03,0.0,100.0,0.0,0.0,0.0,0.0,-0.1144
2022_rate_hike_bear,pullback2_only,2022-09-04,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,pullback2_only,2022-09-05,0.0,100.0,0.0,0.0,0.0,0.0,-0.5007
2022_rate_hike_bear,pullback2_only,2022-09-06,0.0,100.0,0.0,0.0,0.0,0.0,0.6234
2022_rate_hike_bear,pullback2_only,2022-09-07,0.0,100.0,0.0,0.0,0.0,0.0,0.8358
2022_rate_hike_bear,pullback2_only,2022-09-08,0.0,100.0,0.0,0.0,0.0,0.0,-0.1483
2022_rate_hike_bear,pullback2_only,2022-09-09,0.0,100.0,0.0,0.0,0.0,0.0,0.1359
2022_rate_hike_bear,pullback2_only,2022-09-10,0.0,100.0,0.0,0.0,0.0,0.0,1.1116
2022_rate_hike_bear,pullback2_only,2022-09-11,0.0,100.0,0.0,0.0,0.0,0.0,-0.0553
2022_rate_hike_bear,pullback2_only,2022-09-12,0.0,100.0,0.0,0.0,0.0,0.0,-0.22
2022_rate_hike_bear,pullback2_only,2022-09-13,0.0,100.0,0.0,0.0,0.0,0.0,-0.0536
2022_rate_hike_bear,pullback2_only,2022-09-14,0.0,100.0,0.0,0.0,0.0,0.0,-0.8392
2022_rate_hike_bear,pullback2_only,2022-09-15,0.0,100.0,0.0,0.0,0.0,0.0,0.1864
2022_rate_hike_bear,pullback2_only,2022-09-16,0.0,100.0,0.0,0.0,0.0,0.0,-0.5804
2022_rate_hike_bear,pullback2_only,2022-09-17,0.0,100.0,0.0,0.0,0.0,0.0,-0.3812
2022_rate_hike_bear,pullback2_only,2022-09-18,0.0,100.0,0.0,0.0,0.0,0.0,-0.2601
2022_rate_hike_bear,pullback2_only,2022-09-19,0.0,100.0,0.0,0.0,0.0,0.0,-3.7027
2022_rate_hike_bear,pullback2_only,2022-09-20,0.0,100.0,0.0,0.0,0.0,0.0,-0.547
2022_rate_hike_bear,pullback2_only,2022-09-21,0.0,100.0,0.0,0.0,0.0,0.0,-0.3599
2022_rate_hike_bear,pullback2_only,2022-09-22,0.0,100.0,0.0,0.0,0.0,0.0,-0.049
2022_rate_hike_bear,pullback2_only,2022-09-23,0.0,100.0,0.0,0.0,0.0,0.0,-0.9066
2022_rate_hike_bear,pullback2_only,2022-09-24,0.0,100.0,0.0,0.0,0.0,0.0,-0.3994
2022_rate_hike_bear,pullback2_only,2022-09-25,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,pullback2_only,2022-09-26,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,pullback2_only,2022-09-27,0.0,100.0,0.0,0.0,0.0,0.0,-0.0871
2022_rate_hike_bear,pullback2_only,2022-09-28,0.0,100.0,0.0,0.0,0.0,0.0,-1.2292
2022_rate_hike_bear,pullback2_only,2022-09-29,0.0,100.0,0.0,0.0,0.0,0.0,-0.1363
2022_rate_hike_bear,pullback2_only,2022-09-30,0.0,100.0,0.0,0.0,0.0,0.0,-0.3071
2022_rate_hike_bear,pullback2_only,2022-10-01,0.0,100.0,0.0,0.0,0.0,0.0,-0.1564
2022_rate_hike_bear,pullback2_only,2022-10-02,0.0,100.0,0.0,0.0,0.0,0.0,0.2591
2022_rate_hike_bear,pullback2_only,2022-10-03,0.0,100.0,0.0,0.0,0.0,0.0,0.506
2022_rate_hike_bear,pullback2_only,2022-10-04,0.0,100.0,0.0,0.0,0.0,0.0,0.4574
2022_rate_hike_bear,pullback2_only,2022-10-05,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,pullback2_only,2022-10-06,0.0,100.0,0.0,0.0,0.0,0.0,-0.2877
2022_rate_hike_bear,pullback2_only,2022-10-07,0.0,100.0,0.0,0.0,0.0,0.0,0.5641
2022_rate_hike_bear,pullback2_only,2022-10-08,0.0,100.0,0.0,0.0,0.0,0.0,-0.3128
2022_rate_hike_bear,pullback2_only,2022-10-09,0.0,100.0,0.0,0.0,0.0,0.0,-0.2345
2022_rate_hike_bear,pullback2_only,2022-10-10,0.0,100.0,0.0,0.0,0.0,0.0,-0.204
2022_rate_hike_bear,pullback2_only,2022-10-11,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,pullback2_only,2022-10-12,0.0,100.0,0.0,0.0,0.0,0.0,-0.1386
2022_rate_hike_bear,pullback2_only,2022-10-13,0.0,100.0,0.0,0.0,0.0,0.0,0.1921
2022_rate_hike_bear,pullback2_only,2022-10-14,0.0,100.0,0.0,0.0,0.0,0.0,-0.1117
2022_rate_hike_bear,pullback2_only,2022-10-15,0.0,100.0,0.0,0.0,0.0,0.0,0.0697
2022_rate_hike_bear,pullback2_only,2022-10-16,0.0,100.0,0.0,0.0,0.0,0.0,0.5298
2022_rate_hike_bear,pullback2_only,2022-10-17,0.0,100.0,0.0,0.0,0.0,0.0,0.1547
2022_rate_hike_bear,pullback2_only,2022-10-18,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,pullback2_only,2022-10-19,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,pullback2_only,2022-10-20,0.0,100.0,0.0,0.0,0.0,0.0,-0.5676
2022_rate_hike_bear,pullback2_only,2022-10-21,0.0,100.0,0.0,0.0,0.0,0.0,1.5014
2022_rate_hike_bear,pullback2_only,2022-10-22,0.0,100.0,0.0,0.0,0.0,0.0,0.1231
2022_rate_hike_bear,pullback2_only,2022-10-23,0.0,100.0,0.0,0.0,0.0,0.0,-0.0195
2022_rate_hike_bear,pullback2_only,2022-10-24,0.0,100.0,0.0,0.0,0.0,0.0,0.1055
2022_rate_hike_bear,pullback2_only,2022-10-25,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,pullback2_only,2022-10-26,0.0,100.0,0.0,0.0,0.0,0.0,0.4427
2022_rate_hike_bear,pullback2_only,2022-10-27,0.0,100.0,0.0,0.0,0.0,0.0,0.1366
2022_rate_hike_bear,pullback2_only,2022-10-28,0.0,100.0,0.0,0.0,0.0,0.0,-0.3059
2022_rate_hike_bear,pullback2_only,2022-10-29,0.0,100.0,0.0,0.0,0.0,0.0,3.1938
2022_rate_hike_bear,pullback2_only,2022-10-30,0.0,100.0,0.0,0.0,0.0,0.0,0.5014
2022_rate_hike_bear,pullback2_only,2022-10-31,0.0,100.0,0.0,0.0,0.0,0.0,-0.0426
2022_rate_hike_bear,pullback2_only,2022-11-01,0.0,100.0,0.0,0.0,0.0,0.0,-0.1286
2022_rate_hike_bear,pullback2_only,2022-11-02,0.0,100.0,0.0,0.0,0.0,0.0,0.0199
2022_rate_hike_bear,pullback2_only,2022-11-03,0.0,100.0,0.0,0.0,0.0,0.0,1.882
2022_rate_hike_bear,pullback2_only,2022-11-04,0.0,100.0,0.0,0.0,0.0,0.0,0.3583
2022_rate_hike_bear,pullback2_only,2022-11-05,0.0,100.0,0.0,0.0,0.0,0.0,0.1862
2022_rate_hike_bear,pullback2_only,2022-11-06,0.0,100.0,0.0,0.0,0.0,0.0,0.1275
2022_rate_hike_bear,pullback2_only,2022-11-07,0.0,100.0,0.0,0.0,0.0,0.0,-0.1539
2022_rate_hike_bear,pullback2_only,2022-11-08,0.0,100.0,0.0,0.0,0.0,0.0,-0.1666
2022_rate_hike_bear,pullback2_only,2022-11-09,0.0,100.0,0.0,0.0,0.0,0.0,0.7806
2022_rate_hike_bear,pullback2_only,2022-11-10,0.0,100.0,0.0,0.0,0.0,0.0,0.4366
2022_rate_hike_bear,pullback2_only,2022-11-11,0.0,100.0,0.0,0.0,0.0,0.0,-0.6289
2022_rate_hike_bear,pullback2_only,2022-11-12,0.0,100.0,0.0,0.0,0.0,0.0,0.0007
2022_rate_hike_bear,pullback2_only,2022-11-13,0.0,100.0,0.0,0.0,0.0,0.0,0.3503
2022_rate_hike_bear,pullback2_only,2022-11-14,0.0,100.0,0.0,0.0,0.0,0.0,0.7387
2022_rate_hike_bear,pullback2_only,2022-11-15,0.0,100.0,0.0,0.0,0.0,0.0,0.1137
2022_rate_hike_bear,pullback2_only,2022-11-16,0.0,100.0,0.0,0.0,0.0,0.0,0.0825
2022_rate_hike_bear,pullback2_only,2022-11-17,0.0,100.0,0.0,0.0,0.0,0.0,0.0305
2022_rate_hike_bear,pullback2_only,2022-11-18,0.0,100.0,0.0,0.0,0.0,0.0,1.5178
2022_rate_hike_bear,pullback2_only,2022-11-19,0.0,100.0,0.0,0.0,0.0,0.0,0.1988
2022_rate_hike_bear,pullback2_only,2022-11-20,0.0,100.0,0.0,0.0,0.0,0.0,-0.0763
2022_rate_hike_bear,pullback2_only,2022-11-21,0.0,100.0,0.0,0.0,0.0,0.0,0.2661
2022_rate_hike_bear,pullback2_only,2022-11-22,0.0,100.0,0.0,0.0,0.0,0.0,-0.3239
2022_rate_hike_bear,pullback2_only,2022-11-23,0.0,100.0,0.0,0.0,0.0,0.0,-0.2958
2022_rate_hike_bear,pullback2_only,2022-11-24,0.0,100.0,0.0,0.0,0.0,0.0,-0.1082
2022_rate_hike_bear,pullback2_only,2022-11-25,0.0,100.0,0.0,0.0,0.0,0.0,-0.6075
2022_rate_hike_bear,pullback2_only,2022-11-26,0.0,100.0,0.0,0.0,0.0,0.0,-0.0215
2022_rate_hike_bear,pullback2_only,2022-11-27,0.0,100.0,0.0,0.0,0.0,0.0,0.2128
2022_rate_hike_bear,pullback2_only,2022-11-28,0.0,100.0,0.0,0.0,0.0,0.0,0.3015
2022_rate_hike_bear,pullback2_only,2022-11-29,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,pullback2_only,2022-11-30,0.0,100.0,0.0,0.0,0.0,0.0,-0.3647
2022_rate_hike_bear,pullback2_only,2022-12-01,0.0,100.0,0.0,0.0,0.0,0.0,1.58
2022_rate_hike_bear,pullback2_only,2022-12-02,0.0,100.0,0.0,0.0,0.0,0.0,-1.6858
2022_rate_hike_bear,pullback2_only,2022-12-03,0.0,100.0,0.0,0.0,0.0,0.0,-0.173
2022_rate_hike_bear,pullback2_only,2022-12-04,0.0,100.0,0.0,0.0,0.0,0.0,4.3562
2022_rate_hike_bear,pullback2_only,2022-12-05,0.0,100.0,0.0,0.0,0.0,0.0,0.156
2022_rate_hike_bear,pullback2_only,2022-12-06,0.0,100.0,0.0,0.0,0.0,0.0,-0.1873
2022_rate_hike_bear,pullback2_only,2022-12-07,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,pullback2_only,2022-12-08,0.0,100.0,0.0,0.0,0.0,0.0,-1.9002
2022_rate_hike_bear,pullback2_only,2022-12-09,0.0,100.0,0.0,0.0,0.0,0.0,-0.1245
2022_rate_hike_bear,pullback2_only,2022-12-10,0.0,100.0,0.0,0.0,0.0,0.0,-0.1215
2022_rate_hike_bear,pullback2_only,2022-12-11,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,pullback2_only,2022-12-12,0.0,100.0,0.0,0.0,0.0,0.0,0.3679
2022_rate_hike_bear,pullback2_only,2022-12-13,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,pullback2_only,2022-12-14,0.0,100.0,0.0,0.0,0.0,0.0,-0.0636
2022_rate_hike_bear,pullback2_only,2022-12-15,0.0,100.0,0.0,0.0,0.0,0.0,-0.1264
2022_rate_hike_bear,pullback2_only,2022-12-16,0.0,100.0,0.0,0.0,0.0,0.0,-0.1868
2022_rate_hike_bear,pullback2_only,2022-12-17,0.0,100.0,0.0,0.0,0.0,0.0,-2.2911
2022_rate_hike_bear,pullback2_only,2022-12-18,0.0,100.0,0.0,0.0,0.0,0.0,-0.9338
2022_rate_hike_bear,pullback2_only,2022-12-19,0.0,100.0,0.0,0.0,0.0,0.0,-0.3547
2022_rate_hike_bear,pullback2_only,2022-12-20,0.0,100.0,0.0,0.0,0.0,0.0,-0.4014
2022_rate_hike_bear,pullback2_only,2022-12-21,0.0,100.0,0.0,0.0,0.0,0.0,-0.1046
2022_rate_hike_bear,pullback2_only,2022-12-22,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,pullback2_only,2022-12-23,0.0,100.0,0.0,0.0,0.0,0.0,-0.3066
2022_rate_hike_bear,pullback2_only,2022-12-24,0.0,100.0,0.0,0.0,0.0,0.0,-0.0221
2022_rate_hike_bear,pullback2_only,2022-12-25,0.0,100.0,0.0,0.0,0.0,0.0,0.5773
2022_rate_hike_bear,pullback2_only,2022-12-26,0.0,100.0,0.0,0.0,0.0,0.0,0.2256
2022_rate_hike_bear,pullback2_only,2022-12-27,0.0,100.0,0.0,0.0,0.0,0.0,0.3578
2022_rate_hike_bear,pullback2_only,2022-12-28,0.0,100.0,0.0,0.0,0.0,0.0,0.1288
2022_rate_hike_bear,pullback2_only,2022-12-29,0.0,100.0,0.0,0.0,0.0,0.0,-2.167
2022_rate_hike_bear,pullback2_only,2022-12-30,0.0,100.0,0.0,0.0,0.0,0.0,-0.3077
2022_rate_hike_bear,pullback2_only,2022-12-31,0.0,100.0,0.0,0.0,0.0,0.0,-0.0572
2022_rate_hike_bear,defensive_mix,2022-01-01,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-01-02,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-01-03,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-01-04,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-01-05,-0.0725,99.9275,-0.0725,0.0,0.0,0.0,-0.3623
2022_rate_hike_bear,defensive_mix,2022-01-06,0.0089,99.9365,-0.0635,0.0,0.0,0.0,0.0447
2022_rate_hike_bear,defensive_mix,2022-01-07,-0.0834,99.853,-0.147,0.0,0.0,0.0,-0.4172
2022_rate_hike_bear,defensive_mix,2022-01-08,-0.0207,99.8323,-0.1677,0.0,0.0,0.0,-0.1035
2022_rate_hike_bear,defensive_mix,2022-01-09,0.0,99.8323,-0.1677,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-01-10,-0.0726,99.7598,-0.2402,0.0,0.0,0.0,-0.3628
2022_rate_hike_bear,defensive_mix,2022-01-11,-0.0347,99.7251,-0.2749,0.0,0.0,0.0,-0.1733
2022_rate_hike_bear,defensive_mix,2022-01-12,0.0,99.7251,-0.2749,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-01-13,0.0146,99.7398,-0.2602,0.0,0.0,0.0,0.0731
2022_rate_hike_bear,defensive_mix,2022-01-14,-0.5579,99.1819,-0.8181,0.0,0.0,0.0,-2.7895
2022_rate_hike_bear,defensive_mix,2022-01-15,0.0,99.1819,-0.8181,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-01-16,-0.3485,98.8333,-1.1667,0.0,0.0,0.0,-1.7426
2022_rate_hike_bear,defensive_mix,2022-01-17,0.0287,98.862,-1.138,0.0,0.0,0.0,0.1434
2022_rate_hike_bear,defensive_mix,2022-01-18,-0.0193,98.8427,-1.1573,0.0,0.0,0.0,-0.0966
2022_rate_hike_bear,defensive_mix,2022-01-19,-0.1055,98.7372,-1.2628,0.0,0.0,0.0,-0.5277
2022_rate_hike_bear,defensive_mix,2022-01-20,0.0,98.7372,-1.2628,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-01-21,-0.0396,98.6976,-1.3024,0.0,0.0,0.0,-0.1978
2022_rate_hike_bear,defensive_mix,2022-01-22,-0.1391,98.5586,-1.4414,0.0,0.0,0.0,-0.6953
2022_rate_hike_bear,defensive_mix,2022-01-23,0.0,98.5586,-1.4414,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-01-24,0.0,98.5586,-1.4414,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-01-25,-0.3063,98.2523,-1.7477,0.0,0.0,0.0,-1.5314
2022_rate_hike_bear,defensive_mix,2022-01-26,0.0,98.2523,-1.7477,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-01-27,-0.4393,97.813,-2.187,0.0,0.0,0.0,-2.1965
2022_rate_hike_bear,defensive_mix,2022-01-28,-0.0165,97.7965,-2.2035,0.0,0.0,0.0,-0.0825
2022_rate_hike_bear,defensive_mix,2022-01-29,0.0908,97.8872,-2.1128,0.0,0.0,0.0,0.4538
2022_rate_hike_bear,defensive_mix,2022-01-30,0.184,98.0712,-1.9288,0.0,0.0,0.0,0.92
2022_rate_hike_bear,defensive_mix,2022-01-31,0.0,98.0712,-1.9288,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-02-01,-0.0141,98.0571,-1.9429,0.0,0.0,0.0,-0.0706
2022_rate_hike_bear,defensive_mix,2022-02-02,0.1353,98.1924,-1.8076,0.0,0.0,0.0,0.6765
2022_rate_hike_bear,defensive_mix,2022-02-03,-0.0697,98.1227,-1.8773,0.0,0.0,0.0,-0.3487
2022_rate_hike_bear,defensive_mix,2022-02-04,0.0,98.1227,-1.8773,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-02-05,0.4196,98.5423,-1.4577,0.0,0.0,0.0,2.0979
2022_rate_hike_bear,defensive_mix,2022-02-06,0.0913,98.6335,-1.3665,0.0,0.0,0.0,0.4563
2022_rate_hike_bear,defensive_mix,2022-02-07,0.0749,98.7084,-1.2916,0.0,0.0,0.0,0.3744
2022_rate_hike_bear,defensive_mix,2022-02-08,0.0,98.7084,-1.2916,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-02-09,-0.1048,98.6036,-1.3964,0.0,0.0,0.0,-0.5239
2022_rate_hike_bear,defensive_mix,2022-02-10,0.1336,98.7372,-1.2628,0.0,0.0,0.0,0.6679
2022_rate_hike_bear,defensive_mix,2022-02-11,-0.0411,98.6961,-1.3039,0.0,0.0,0.0,-0.2053
2022_rate_hike_bear,defensive_mix,2022-02-12,0.1036,98.7997,-1.2003,0.0,0.0,0.0,0.5179
2022_rate_hike_bear,defensive_mix,2022-02-13,0.0,98.7997,-1.2003,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-02-14,0.1043,98.904,-1.096,0.0,0.0,0.0,0.5215
2022_rate_hike_bear,defensive_mix,2022-02-15,-0.0745,98.8295,-1.1705,0.0,0.0,0.0,-0.3725
2022_rate_hike_bear,defensive_mix,2022-02-16,-0.0169,98.8126,-1.1874,0.0,0.0,0.0,-0.0847
2022_rate_hike_bear,defensive_mix,2022-02-17,0.0405,98.8531,-1.1469,0.0,0.0,0.0,0.2027
2022_rate_hike_bear,defensive_mix,2022-02-18,-0.1072,98.7459,-1.2541,0.0,0.0,0.0,-0.5359
2022_rate_hike_bear,defensive_mix,2022-02-19,-0.144,98.602,-1.398,0.0,0.0,0.0,-0.7199
2022_rate_hike_bear,defensive_mix,2022-02-20,-0.0633,98.5387,-1.4613,0.0,0.0,0.0,-0.3165
2022_rate_hike_bear,defensive_mix,2022-02-21,0.1045,98.6432,-1.3568,0.0,0.0,0.0,0.5227
2022_rate_hike_bear,defensive_mix,2022-02-22,-0.0304,98.6128,-1.3872,0.0,0.0,0.0,-0.1522
2022_rate_hike_bear,defensive_mix,2022-02-23,-0.1547,98.4581,-1.5419,0.0,0.0,0.0,-0.7735
2022_rate_hike_bear,defensive_mix,2022-02-24,0.1244,98.5825,-1.4175,0.0,0.0,0.0,0.6221
2022_rate_hike_bear,defensive_mix,2022-02-25,-0.0292,98.5532,-1.4468,0.0,0.0,0.0,-0.1462
2022_rate_hike_bear,defensive_mix,2022-02-26,0.141,98.6942,-1.3058,0.0,0.0,0.0,0.7048
2022_rate_hike_bear,defensive_mix,2022-02-27,-0.0264,98.6678,-1.3322,0.0,0.0,0.0,-0.1318
2022_rate_hike_bear,defensive_mix,2022-02-28,-0.0243,98.6436,-1.3564,0.0,0.0,0.0,-0.1214
2022_rate_hike_bear,defensive_mix,2022-03-01,0.0,98.6436,-1.3564,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-03-02,-0.0607,98.5829,-1.4171,0.0,0.0,0.0,-0.3034
2022_rate_hike_bear,defensive_mix,2022-03-03,-0.088,98.4948,-1.5052,0.0,0.0,0.0,-0.4402
2022_rate_hike_bear,defensive_mix,2022-03-04,-0.0128,98.4821,-1.5179,0.0,0.0,0.0,-0.0638
2022_rate_hike_bear,defensive_mix,2022-03-05,-0.2116,98.2704,-1.7296,0.0,0.0,0.0,-1.0582
2022_rate_hike_bear,defensive_mix,2022-03-06,-0.0151,98.2553,-1.7447,0.0,0.0,0.0,-0.0757
2022_rate_hike_bear,defensive_mix,2022-03-07,0.0,98.2553,-1.7447,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-03-08,-0.0187,98.2367,-1.7633,0.0,0.0,0.0,-0.0933
2022_rate_hike_bear,defensive_mix,2022-03-09,-0.0449,98.1918,-1.8082,0.0,0.0,0.0,-0.2243
2022_rate_hike_bear,defensive_mix,2022-03-10,0.3281,98.5199,-1.4801,0.0,0.0,0.0,1.6404
2022_rate_hike_bear,defensive_mix,2022-03-11,-0.0332,98.4867,-1.5133,0.0,0.0,0.0,-0.1659
2022_rate_hike_bear,defensive_mix,2022-03-12,-0.0094,98.4773,-1.5227,0.0,0.0,0.0,-0.047
2022_rate_hike_bear,defensive_mix,2022-03-13,-0.0399,98.4374,-1.5626,0.0,0.0,0.0,-0.1995
2022_rate_hike_bear,defensive_mix,2022-03-14,0.1468,98.5842,-1.4158,0.0,0.0,0.0,0.7341
2022_rate_hike_bear,defensive_mix,2022-03-15,-0.0585,98.5257,-1.4743,0.0,0.0,0.0,-0.2924
2022_rate_hike_bear,defensive_mix,2022-03-16,0.0887,98.6145,-1.3855,0.0,0.0,0.0,0.4437
2022_rate_hike_bear,defensive_mix,2022-03-17,0.1905,98.805,-1.195,0.0,0.0,0.0,0.9526
2022_rate_hike_bear,defensive_mix,2022-03-18,0.1097,98.9147,-1.0853,0.0,0.0,0.0,0.5486
2022_rate_hike_bear,defensive_mix,2022-03-19,0.0,98.9147,-1.0853,0.0,0.0,0.0,0.0
2022_rate_hike_bear,defensive_mix,2022-03-20,0.2245,99.1393,-0.8607,0.0,0.0,0.0,1.1227
2022_rate_hike_bear,defensive_mix,2022-03-21,-0.0584,99.0809,-0.9191,0.0,0.0,0.0,-0.2919
2022_rate_hike_bear,defensive_mix,2022-03-22,0.0509,99.1318,-0.8682,0.0,0.0,0.0,0.2545
2022_rate_hike_bear,defensive_mix,2022-03-23,-0.0484,99.0833,-0.9167,0.0,0.0,0.0,-0.2422
2022_rate_hike_bear,defensive_mix,2022-03-24,-0.0133,99.07,-0.93,0.0,0.0,0.0,-0.0665
2022_rate_hike_bear,defensive_mix,2022-03-25,0.0043,99.0743,-0.9257,0.0,0.0,0.0,0.0214
2022_rate_hike_bear,defensive_mix,2022-03-26,-0.1143,98.96,-1.04,0.0,0.0,0.0,-0.5715
2022_rate_hike_bear,defensive_mix,2022-03-27,0.1668,99.1268,-0.8732,0.0,0.0,0.0,0.834
2022_rate_hike_bear,defensive_mix,2022-03-28,0.1485,99.2753,-0.7247,0.0,0.0,0.0,0.7425
2022_rate_hike_bear,defensive_mix,2022-03-29,0.0569,99.3322,-0.6678,0.0,0.0,0.0,0.2846
2022_rate_hike_bear,defensive_mix,2022-03-30,-0.0067,99.3255,-0.6745,0.0,0.0,0.0,-0.0336
2022_rate_hike_bear,defensive_mix,2022-03-31,0.031,99.3565,-0.6435,0.0,0.0,0.0,0.1548
2022_rate_hike_bear,defensive_mix,2022-04-01,-0.1036,99.2528,-0.7472,0.0,0.0,0.0,-0.5182
2022_rate_hike_bear,defensive_mix,2022-04-02,-0.0569,99.1959,-0.8041,0.0,0.0,0.0,-0.2845
2022_rate_hike_bear,defensive_mix,2022-04-03,0.0175,99.2134,-0.7866,0.0,0.0,0.0,0.0874
2022_rate_hike_bear,defensive_mix,2022-04-04,-0.0461,99.1673,-0.8327,0.0,0.0,0.0,-0.2306
